32.209056,32.387103,33.875477,35.189262,38.436154,44.959976,48.527946,47.864720,45.071326,44.773246,45.522749,45.553641,43.775088,39.128326,33.785938,32.077856,32.075411,31.915936,31.726051,31.549076,31.368165,31.502585,31.860465,32.456293,32.563037,32.545010,33.085059,33.264453,32.662855,32.133635,34.247760,40.990957,44.444691,44.763168,42.979172,38.290788,33.005881,33.251304,34.023196,33.450730,33.205902,35.605074,37.371666,36.659098,34.224128,33.198033,33.428518,32.783755,32.312221,32.192748,32.169784,32.039874,31.892836,31.911205,32.261586,32.962271
11.587606,11.403129,11.023113,10.735882,12.520083,15.787175,16.044385,15.484830,14.891738,13.945483,13.609053,14.274146,14.958220,14.757394,13.261016,12.145010,12.176789,12.385152,12.326330,12.138247,12.218531,12.351546,12.439416,12.124331,11.738430,11.671810,11.678433,11.453688,11.099543,11.136154,10.652421,8.312499,6.989723,6.688983,7.507837,8.947524,10.978648,11.055562,10.142232,10.016234,10.481195,8.898236,7.476791,7.952075,10.106283,11.156007,10.830215,10.998139,11.560843,12.009573,12.309537,12.285906,11.606030,11.208618,10.877975,10.518944
4.942828,4.958436,5.620280,5.955589,3.503595,-1.130762,-2.978415,-3.158277,-2.200444,-1.422942,-1.077235,-0.695751,0.480589,3.436419,5.615135,4.842186,5.030756,5.518377,5.528762,5.231128,5.023442,5.166090,5.083158,4.718094,4.758022,4.876699,4.764114,4.662803,4.505692,4.272421,4.395455,3.250974,2.299398,1.991067,2.479538,3.623949,4.978363,5.303053,5.016967,4.314389,3.533645,2.970201,2.830840,3.139229,3.701923,3.186172,2.905391,3.893942,4.493484,4.248512,3.994263,3.996279,4.145885,4.096728,3.814528,3.713119
4.668009,4.998430,4.019405,2.734169,1.867582,2.163650,2.750033,3.375872,4.424940,4.892541,4.484000,4.334759,4.655237,4.961716,4.817419,4.404251,4.463657,4.254942,4.179863,4.227493,4.352352,4.633492,4.496376,4.402596,4.439661,4.476813,4.182287,4.089622,3.981102,3.736805,3.470654,2.525809,2.003758,1.768621,1.896688,2.769444,4.330798,4.337623,4.263632,4.745798,5.179415,5.348942,5.178769,4.856026,4.685320,5.031758,5.235139,5.240972,4.954523,4.199481,3.893642,4.072192,4.459995,4.465007,4.506123,5.249737
1.403757,1.569862,1.716551,1.461586,1.481086,2.118792,2.421991,2.869905,3.177419,3.499647,3.698964,2.869516,1.222088,-0.306820,0.309587,0.898963,0.960154,1.128930,1.293311,1.398016,1.558254,1.598752,1.549017,1.630271,1.585090,1.433190,1.177784,1.246774,1.171402,0.970815,0.599841,0.433631,0.578467,0.823961,1.060832,1.460432,1.543436,1.280677,1.043562,1.298284,1.481261,1.567542,1.906825,1.907984,1.718380,1.736047,1.487023,1.005467,0.783697,1.363741,1.862033,1.954750,1.769457,1.910234,2.041147,1.784713
3.098005,3.143633,2.526904,1.893573,1.764339,2.018462,2.379141,2.965129,3.218940,2.601406,2.555257,2.341559,2.343676,2.548698,2.637684,2.696325,2.648071,2.576560,2.734260,2.980222,3.134943,2.938449,2.767795,2.714487,2.454337,2.518826,2.748908,2.514922,2.389231,2.592994,2.896715,3.003899,3.015559,3.010288,2.960989,3.092262,2.852494,2.243100,2.065315,2.097350,1.852989,1.862058,1.997271,2.159071,2.360309,2.346561,2.316330,2.247731,2.249690,2.789155,3.254266,2.950689,2.667998,2.917088,2.991838,2.826977
0.701854,0.788734,1.125741,1.616452,2.113723,1.432097,1.202994,1.038673,0.408769,0.366395,1.249354,2.105904,2.298397,2.019506,0.733751,0.931500,0.971754,1.062073,0.990784,0.717573,0.723082,0.799422,0.855900,0.983356,0.918384,0.921846,1.047574,0.920215,0.812698,0.676093,0.711876,0.913434,1.116095,1.448648,1.427519,1.138502,0.885484,0.594640,0.450912,0.610726,0.831054,1.280323,1.412495,1.445462,1.141641,0.376236,0.243131,0.515051,0.694959,0.428673,0.242381,0.388175,0.647996,0.746389,0.706616,0.675407
1.510450,1.449940,1.734974,2.161240,2.407391,1.885886,0.975011,0.540870,0.559287,0.841832,0.453531,-0.049187,0.054699,0.443849,0.825844,1.514607,1.728286,1.931682,1.595414,1.232979,1.158613,1.007913,1.216308,1.823581,2.035844,1.699806,1.680861,1.749152,1.696994,1.387340,1.315262,1.664426,1.936660,2.171901,1.950427,1.564361,1.234129,1.038146,1.303854,1.634845,1.709724,1.882454,1.793771,1.515978,1.138106,1.246605,1.107466,1.040780,1.194292,1.441838,1.619374,1.600445,1.538769,1.620342,1.376088,1.189061
0.731054,0.551331,0.623977,0.528302,-0.535061,-1.472201,-1.500720,-1.491659,-1.138610,-0.771147,-1.222135,-1.852728,-1.875631,-1.073207,0.537189,0.983897,1.095940,0.529287,0.018171,0.146611,0.081293,-0.051891,0.436140,0.490214,0.367802,0.099932,0.141296,0.520068,0.650980,0.493868,0.785727,1.587256,1.886342,1.924134,1.704332,1.648367,0.776327,0.321507,0.299045,0.374419,0.121784,-0.178236,-0.065806,0.196883,0.120891,-0.081658,0.378208,0.939398,0.782743,0.502843,0.720237,0.560471,0.318268,0.328141,0.541092,0.765814
1.155862,1.473307,1.890593,2.014260,0.946088,-1.163718,-1.765878,-1.553734,-0.805009,-0.387934,-0.396294,-0.429685,-0.310494,0.203208,1.307043,1.898348,1.415878,0.983407,0.978707,1.232460,1.413157,1.359929,1.566661,1.533932,1.300080,1.356868,1.260651,1.047632,0.931702,0.899822,0.448847,-0.130976,-0.204863,-0.250915,-0.364282,-0.102959,0.837751,1.631351,1.743877,1.665843,1.335344,1.394508,1.519410,1.495317,1.241326,0.894443,0.769541,0.785899,0.958217,1.099450,1.214874,1.395739,1.369136,1.268416,1.282797,1.079218
