79.869857,80.526808,80.965831,80.979175,80.941943,78.175274,70.435451,58.363332,58.483848,68.520874,76.132325,80.104835,81.906124,82.131425,80.924381,81.145752,81.116635,81.044723,80.256638,80.647429,81.481122,80.867482,80.768707,81.908377,81.613409,79.682573,74.894057,65.010786,59.444005,67.678486,75.617764,81.061474,83.081539,83.338705,83.472930,82.738660,82.995379,82.799871,82.412314,81.346060,81.439507,80.791376,76.880582,68.328404,60.345260,61.425322,59.633844,51.908572,44.851252,43.267297,43.342814,43.428244,39.752178,39.432199,39.061331,36.689721
9.107804,8.643344,8.377843,8.346776,7.894393,8.104051,8.863651,8.071384,9.520161,10.171330,8.814857,8.211119,7.693935,7.112120,7.254698,7.631221,7.838205,7.507747,7.595716,7.152261,6.667975,6.673351,6.490145,6.014877,6.256113,6.986978,7.875494,8.790005,8.832168,9.859960,8.161290,6.635612,6.586277,6.845720,6.554136,6.824602,6.254832,5.932265,5.830303,6.172081,6.041572,6.151061,7.151818,8.694074,6.063155,4.083057,4.611352,8.664274,14.875186,13.861326,11.516845,10.744130,10.639463,9.795468,8.893385,9.332085
-0.234349,0.360547,0.845422,0.844081,0.510071,0.378812,0.564596,0.315620,0.295166,-0.440881,-0.063472,0.276995,0.144544,-0.511203,-1.035054,-0.738054,-0.021116,-0.209303,-0.754666,-0.493893,0.128597,0.278025,-0.262966,0.118428,0.747603,1.104685,1.300196,1.093515,-0.142486,-0.692747,-0.511760,-0.173523,0.004777,-0.130276,-0.836773,-0.764813,0.021962,0.471898,0.342504,0.109904,0.385156,0.813976,1.195260,1.280531,-0.031315,0.145735,0.772489,3.301834,5.399264,5.487958,5.124739,4.389721,3.091982,2.777353,2.627345,2.269193
-4.219780,-4.396809,-6.045644,-6.513692,-5.798440,-5.190124,-4.619935,-3.387409,-2.435201,-2.933620,-5.490341,-7.538555,-8.131711,-6.911358,-4.836190,-5.242104,-6.385500,-5.615347,-3.671292,-3.726571,-5.272150,-5.322205,-3.916330,-4.895532,-6.649804,-7.395057,-7.060641,-5.436128,-3.176205,-2.902249,-3.625016,-5.341375,-6.668001,-7.093203,-5.588044,-4.008456,-5.082969,-6.240517,-5.655354,-4.240434,-4.879063,-6.084201,-6.250190,-5.381604,1.480225,3.512439,4.307217,5.562923,3.286329,3.782829,4.862843,4.862896,4.528382,5.254681,5.584229,4.876825
1.386635,1.851627,2.537820,2.776261,2.577590,2.762647,3.548436,4.778429,3.632012,1.435393,1.887586,2.385693,2.329063,1.733224,1.075914,1.799004,2.594001,2.654410,2.013747,2.187284,2.745602,2.656163,2.069415,2.438700,2.966120,3.177395,3.547858,4.687563,5.055444,2.442763,1.608470,2.132625,2.633289,2.334423,1.307053,0.995992,2.025230,2.931311,2.872967,2.371460,2.769374,3.208443,3.456729,4.218074,1.959618,1.299729,1.936224,2.885695,2.566560,1.831453,1.416953,1.586228,2.111229,2.304409,2.249850,2.776463
-0.316711,-0.641410,0.181151,0.519242,0.597847,0.960489,1.269567,1.228341,0.255159,0.399691,0.655102,0.864298,0.830224,0.264025,-0.684631,0.060964,1.054672,1.058179,0.104943,-0.226939,0.637734,1.039255,0.651054,0.676045,1.363602,1.820247,2.020100,1.818544,1.034520,0.081362,-0.697733,-0.045616,0.698332,0.676454,-0.431441,-1.285321,-0.393329,0.758710,0.872145,0.598143,0.923470,1.384966,1.519339,1.501837,1.687278,1.181761,1.465910,1.927976,2.358589,2.411936,2.716817,2.708851,2.488269,2.670049,2.457103,2.585986
-1.785895,-1.746373,-2.003534,-2.324166,-2.498998,-2.340573,-1.801954,-0.236811,-0.510731,-1.629708,-1.838990,-1.733470,-1.816831,-2.066629,-2.231261,-2.025306,-1.949160,-1.842719,-1.538917,-1.419221,-1.737509,-1.704692,-1.480534,-1.400069,-1.422122,-1.352842,-1.245404,-0.954280,-0.792042,-0.992410,-1.163344,-1.652399,-1.907393,-2.016932,-2.046581,-1.884610,-1.664845,-1.571915,-1.366637,-1.322207,-1.379131,-1.419260,-1.404279,-1.124237,0.796522,1.357197,1.812146,2.265597,1.840252,1.782355,1.883543,1.589971,0.423479,-0.329465,-0.233225,0.132108
0.706265,0.405726,0.302440,0.442608,0.711085,0.978730,1.065572,0.394476,0.457748,0.893717,0.734018,0.562185,0.478426,0.605551,0.634066,0.537157,0.645045,0.969496,1.236890,1.108814,1.096859,1.062409,0.911500,0.780356,0.884361,0.791530,0.694223,0.803145,0.628027,1.047334,1.219766,1.108348,0.857302,0.719942,0.872466,1.134294,1.308206,1.453224,1.668474,1.918468,1.809993,1.621187,1.271262,0.835162,-0.752149,-0.022317,0.631147,1.342237,2.277891,1.922469,1.331936,1.257321,0.783166,0.716153,0.831718,0.656580
-0.131891,0.042503,-0.373301,-0.607924,-0.653643,-0.740501,-0.717179,-0.208278,-0.005971,0.326007,-0.312530,-0.964434,-1.175973,-0.835925,-0.146565,-0.186730,-0.628340,-0.613374,-0.203784,-0.152286,-0.446588,-0.325768,0.141396,-0.027056,-0.476778,-0.766055,-0.821422,-0.768005,-0.451326,-0.503950,-0.393847,-0.544387,-0.822599,-1.026247,-0.763218,-0.206517,-0.258201,-0.447172,-0.139425,0.441451,0.303886,-0.142233,-0.311315,-0.297776,-0.037813,0.662142,1.313022,1.593585,1.128585,0.809921,0.821963,0.724230,0.259977,0.125500,0.169762,0.211156
0.310473,0.753573,0.580125,0.383847,0.229294,0.215041,0.413208,1.346034,0.622047,-0.587804,-0.513614,-0.111828,-0.084189,-0.516548,-0.687229,-0.287310,-0.024999,-0.182857,-0.236874,-0.189216,-0.220900,-0.151196,-0.043833,0.000211,0.037896,0.257524,0.555067,0.902825,0.547067,0.129888,-0.132453,-0.242755,-0.311459,-0.467966,-0.657334,-0.446874,-0.272100,-0.588309,-0.735821,-0.551867,-0.383771,-0.344042,0.050841,0.669446,1.088710,1.619738,2.029373,1.748839,1.013602,1.627786,2.097238,1.564792,0.873446,0.339519,0.158790,0.261263
-1.798121,-1.785525,-1.929564,-1.887976,-1.832917,-1.668563,-1.346935,-0.564782,-1.252933,-2.057825,-2.182400,-2.217388,-2.312562,-2.384688,-2.354812,-2.207558,-1.855989,-1.643722,-1.644121,-1.684363,-1.730854,-1.833653,-2.071537,-2.143278,-1.916215,-1.648297,-1.504761,-1.467472,-1.536547,-1.865667,-2.100349,-2.138021,-2.035901,-2.055587,-2.139945,-2.003552,-1.983383,-1.866752,-1.806392,-1.913556,-1.950116,-1.755631,-1.514666,-1.527811,-0.559418,0.704466,1.063486,0.736015,1.037284,1.205744,1.119773,0.807134,1.211658,1.858849,1.555145,1.048585
-1.034494,-1.184605,-1.449920,-1.635951,-1.460447,-1.010980,-0.438172,0.623617,-0.076927,-0.675938,-0.969999,-1.252413,-1.477160,-1.433059,-1.372841,-1.369405,-1.570808,-1.479712,-1.139683,-1.012971,-1.244283,-1.324752,-1.023746,-0.975553,-1.397912,-1.672054,-1.409829,-0.468011,0.296128,-0.608337,-0.938896,-1.366398,-1.553172,-1.637531,-1.402603,-1.005534,-1.046248,-1.344468,-1.110323,-0.666301,-0.777652,-1.100678,-1.102267,-0.586651,-0.138504,0.321971,0.739458,0.694692,1.440904,1.567681,1.540612,1.449655,1.528871,1.248491,1.131870,1.235367
-0.130021,-0.419583,-0.426394,-0.263840,-0.294928,-0.209558,0.117276,0.016210,-0.170620,0.155196,0.099979,-0.017667,-0.035711,-0.074041,-0.208640,-0.191180,-0.079543,-0.085984,-0.256664,-0.291744,0.013540,0.073431,-0.217580,-0.257423,-0.174508,-0.088327,0.112960,0.166408,0.374689,0.276052,-0.008477,-0.029846,0.135877,0.204642,0.022714,-0.089255,-0.070241,0.139202,0.201004,0.083351,0.141898,0.309193,0.404889,0.463835,0.670915,0.860219,1.184117,0.940022,0.485283,0.789749,0.781321,0.592467,0.520795,0.399156,0.573815,1.133016
-1.031044,-0.754760,-0.443917,-0.334639,-0.406803,-0.468274,-0.404844,0.330020,0.198962,-0.290580,-0.364635,-0.321982,-0.340046,-0.574396,-0.963443,-0.803004,-0.568873,-0.789806,-1.355197,-1.492234,-1.005800,-0.898769,-1.189251,-0.913048,-0.619522,-0.497279,-0.420338,-0.207248,0.012920,-0.963411,-1.257683,-0.921576,-0.548953,-0.480920,-1.107187,-1.521122,-1.126160,-0.703062,-0.872477,-1.185309,-1.140653,-0.830069,-0.447137,-0.082314,0.597400,0.869342,1.258743,0.791771,0.474445,0.691206,1.301470,1.205148,0.905953,0.656784,0.887398,1.507050
