88.968634,87.821412,88.718190,89.660477,89.603615,90.297554,89.775041,87.878573,86.504912,86.015858,86.598159,89.422194,90.183079,89.567700,89.457602,90.710440,92.129230,91.650568,91.662057,91.869256,90.239146,89.215484,87.791903,84.584958,85.036644,85.326580,83.552519,78.676349,69.409127,56.160518,47.772318,56.462774,63.054743,62.182281,52.823503,31.592512,31.264886,31.367655,30.665740,30.435135,30.342087,30.143408,29.838462,32.154138,34.593647,34.073041,32.289144,31.889706,31.436005,30.888618,30.170371,29.576433,29.564944,29.831311,30.491104,30.383288
8.880588,9.289226,8.465121,7.591554,8.337468,8.161681,8.208425,9.312368,9.989146,9.477949,10.112231,9.164954,8.646168,8.743713,9.076492,9.318118,8.525699,8.752632,8.510102,8.276437,9.230578,9.758277,10.219647,11.782554,11.589415,11.668822,12.268993,13.350419,14.155093,13.647636,9.326608,2.729051,2.366306,2.534996,3.321058,9.762853,10.436244,9.994466,10.178686,10.157479,10.139963,10.326306,10.380010,12.237749,13.396123,13.400093,12.186142,10.943282,9.980710,9.879256,9.706920,9.197323,9.265064,9.461035,10.195584,10.271847
0.227452,0.710247,-0.314999,-1.211207,-1.736304,-1.284889,-0.253030,0.977496,1.201786,-0.300987,-1.440806,-0.883737,0.276993,1.664953,2.216752,1.031411,-0.506144,-1.348367,-1.084348,0.025223,1.182117,0.783921,0.085182,-0.252232,0.851759,1.541608,1.773956,2.087888,2.728558,3.268822,2.088420,0.979517,0.070649,-0.281531,-0.242188,2.713452,3.129168,3.363077,3.492124,3.451854,3.576394,3.313026,3.053582,4.274351,4.624786,4.442311,4.137533,4.429144,4.444675,4.015246,3.311442,2.894403,2.961911,2.671351,2.955082,3.219748
-8.888796,-10.461875,-8.797816,-5.325551,-3.477729,-5.104827,-7.832151,-9.566653,-8.761227,-4.617292,-2.042662,-4.356909,-7.652529,-10.382732,-10.824372,-8.600749,-5.149086,-2.830895,-3.716435,-6.767647,-8.762902,-7.694768,-3.966921,-1.436801,-4.710905,-7.431559,-8.326736,-8.166699,-7.365129,-4.165374,-1.111989,2.652374,2.695434,2.814047,3.323858,4.046057,2.864823,2.430682,3.083058,3.507566,3.466641,3.321098,3.185158,4.056096,3.951499,3.657552,4.030810,3.983455,3.288524,3.189699,2.958116,2.858925,3.075093,2.984428,3.416999,3.999886
1.756883,1.841453,1.884265,1.681753,0.916418,1.317733,1.982406,2.418363,2.953594,2.870543,1.573419,1.595175,2.199718,2.009433,1.814444,2.671515,2.121196,0.597920,0.388713,1.502581,2.195790,2.419182,2.271124,1.982185,3.165748,3.089203,2.645999,2.987432,4.154906,5.886334,2.784261,1.568069,1.292782,1.259775,1.458051,2.545809,3.254556,2.983490,2.830426,2.009446,1.526003,2.143968,2.511126,2.680267,2.547866,2.625473,3.058011,3.308345,3.104783,3.355128,3.071891,2.738964,2.744225,2.374144,2.506050,2.833153
-0.616148,-0.365998,-0.822372,-1.259301,-1.767471,-1.467018,-0.535770,-0.105057,-0.074164,-0.992719,-2.258707,-2.032301,-1.010134,-0.512451,-0.340038,-0.465464,-0.830169,-1.890298,-2.418779,-1.321028,-0.325953,-0.524647,-0.981410,-1.350129,-0.500426,0.393896,0.491413,0.521744,0.451941,0.999374,3.740906,1.231673,0.653996,0.565705,0.812801,2.422473,1.960522,1.750011,2.463396,2.443144,2.523365,2.982406,2.977834,3.075608,2.790405,2.587012,2.762015,2.806023,2.525468,2.598644,2.080847,1.754848,2.147163,2.247943,2.347917,2.412632
-1.135272,-0.920424,-1.150462,-1.304372,-1.304575,-1.168866,-1.221439,-0.870883,-0.445201,0.266286,-0.130059,-0.705155,-0.910018,-0.773472,-0.510658,-0.727266,-0.883482,-1.159009,-1.759246,-1.961124,-1.661347,-1.445936,-1.050053,-0.936848,-1.060907,-1.109752,-0.909916,-0.723746,-0.441194,0.743790,1.784195,0.720643,0.424342,0.521880,1.002633,1.406287,1.163616,1.259381,1.323485,1.046966,1.257469,1.222693,0.936335,1.383572,1.526608,1.614720,2.027682,2.155075,1.719737,1.510287,1.343529,1.257663,1.278148,1.154898,1.215912,1.241759
0.168231,-0.340746,0.017261,0.590161,1.047364,0.830056,0.236246,-0.170653,0.061096,0.302867,0.303526,0.362125,0.120832,-0.389006,-0.571344,0.057286,0.371305,0.417077,0.236793,0.031568,-0.170151,0.112473,0.867285,0.982136,0.918680,0.584308,0.070481,-0.031664,0.153765,-0.235342,0.827043,1.563444,1.281360,1.281320,1.538378,1.505239,1.492690,1.274490,1.603793,1.561139,1.186270,1.020743,1.201753,1.864363,2.001776,1.792577,1.364577,1.323022,1.101691,1.120240,1.053036,0.815975,0.874696,0.997864,1.301459,1.377213
-1.297504,-1.800965,-1.812950,-1.563562,-0.670474,-0.404925,-0.956778,-1.326851,-1.063565,-0.996246,-0.434014,-0.579424,-1.090472,-1.662966,-1.780726,-1.341952,-1.313474,-1.191083,-1.262209,-1.636177,-1.715478,-1.296133,-0.571948,-0.175378,-0.586654,-0.869412,-1.240560,-1.277418,-1.179489,-0.086115,0.927617,0.861695,0.545628,0.562248,0.964799,1.946305,1.666541,1.330551,1.376005,1.431828,1.090152,0.751801,0.884571,1.641981,1.590095,1.515411,1.159102,1.129224,1.173652,1.018651,0.772837,0.650676,0.709716,0.406919,0.380997,0.605028
0.137591,0.453725,0.108104,-0.042570,0.158934,0.275730,0.260471,0.494127,0.813972,0.737376,0.213837,0.185461,0.170887,0.234393,0.416414,0.355717,0.046045,-0.222422,-0.177032,-0.140832,0.183401,0.194570,0.209682,0.151052,0.675602,0.805858,0.876353,1.047089,1.163803,1.023972,1.405570,1.256901,1.258423,1.451638,1.927266,1.471760,1.902402,1.822271,1.697953,1.674122,1.503078,1.167717,0.746714,1.435046,1.685614,1.603714,1.422800,1.166573,1.156710,1.365343,1.262055,1.101783,1.308828,1.400584,1.533145,1.712902
