23.614994,24.124414,24.976009,24.595196,23.585377,23.449481,24.529140,29.832638,37.805075,44.098712,48.157360,48.873713,45.308000,45.361515,50.881851,53.060970,53.491875,52.377000,48.974732,43.201483,35.986024,30.381636,27.108748,25.626183,24.638173,23.652457,23.103111,23.045851,23.149882,23.194748,23.227513,23.484826,23.548284,23.307697,23.191801,23.111050
6.070143,6.274500,6.319298,6.299374,6.470868,6.523337,6.274564,7.517515,9.835004,11.626136,11.990828,11.991783,12.988364,11.707808,8.481676,6.929552,7.106735,7.767649,8.441077,8.925564,8.638521,7.820661,7.512750,6.914683,6.326527,6.169228,6.329074,6.168641,5.957879,6.188029,6.473974,6.544108,6.500228,6.322777,6.043008,5.927932
2.421992,2.678828,2.125304,2.159061,2.858578,3.205568,2.976425,4.010461,3.158692,0.759648,-0.841290,-0.978748,-0.047128,-0.941838,-3.621950,-5.694447,-6.440315,-5.915863,-4.982617,-4.422769,-3.416927,-0.578025,1.586368,1.943786,1.579707,1.979433,2.529024,2.566385,2.604685,2.721119,2.849802,2.879351,2.748289,2.589983,2.529569,2.517650
3.442334,3.608001,3.733503,3.589739,3.233570,3.360613,4.121647,5.599293,3.237446,1.346399,0.986592,1.182403,1.768547,3.158299,2.819964,2.924041,3.857804,4.378343,4.560761,4.751278,4.594960,4.478387,4.054326,3.911041,3.292284,3.278277,3.310077,3.345135,3.304030,3.158956,3.332169,3.464884,3.328183,3.319358,3.394200,3.278224
1.971102,1.545022,0.812306,0.717400,1.022408,1.229191,1.366640,0.615424,-2.075771,-3.225133,-3.835923,-3.891639,-3.647213,-3.043139,-3.047282,-3.169643,-2.782419,-2.203544,-1.268062,0.119069,1.464835,1.786895,1.683728,1.386952,1.243893,1.256937,0.701695,0.668387,1.180263,1.281571,1.474118,1.722498,1.365815,1.147426,1.253223,1.099840
2.980228,2.533367,1.871495,1.877455,2.262903,2.374609,2.194411,0.610350,-0.352951,-0.519663,-0.911129,-1.449395,-1.784850,-1.591776,-0.495451,0.224601,1.046704,1.415497,1.625140,1.878977,1.614236,1.462684,1.511586,1.626165,2.043837,2.038699,1.769098,1.818872,2.090132,2.234235,2.534861,2.682019,2.632192,2.302964,2.022264,1.953787
0.681709,0.497234,0.666864,0.647482,0.259443,0.256072,0.358824,-0.162939,0.483867,0.679357,0.547791,0.701862,0.900661,0.184602,-0.199845,-1.083141,-1.789833,-1.978132,-1.466648,-0.278834,1.507496,1.441531,0.982198,0.793524,0.661807,0.514056,0.651707,0.583298,-0.025251,-0.065775,0.359203,0.581408,0.733869,0.516561,0.151654,0.118656
0.706736,0.576594,0.897212,1.026566,1.108501,1.317224,1.272960,0.578934,1.583401,2.292709,2.309402,1.830652,1.424523,1.215104,1.070825,0.857828,1.066392,1.474546,2.025339,1.985139,1.468152,1.380530,1.578576,1.903276,1.835533,1.106536,0.736174,0.775355,0.827978,1.165725,1.129783,0.977463,0.932148,0.866371,1.099140,1.214168
-0.103327,0.016423,0.201672,0.272437,0.530447,0.216839,-0.389178,-1.005015,-0.815102,-1.329266,-1.635874,-1.783836,-2.097697,-2.325118,-2.354275,-2.193631,-2.446397,-2.996771,-3.086162,-2.770264,-1.931004,-1.305517,-1.175292,-0.503293,0.062477,0.110635,0.270063,0.146772,0.194840,0.399705,0.212044,0.148603,0.101889,-0.011471,0.182714,0.595711
0.830464,1.258549,1.433886,1.612075,1.501961,0.963410,0.709783,0.714815,0.332049,0.282650,0.368335,0.294411,-0.080037,0.301039,1.378778,1.285532,0.957588,0.601961,0.628198,0.972535,1.306171,0.828257,0.466240,0.161900,0.313309,0.930687,1.335012,1.157652,0.793239,0.956218,1.162181,0.608178,0.374527,0.799314,1.222354,1.424879
0.167921,0.458638,0.619001,0.804857,0.744884,0.467520,0.327958,-0.430016,-1.048691,-0.513558,-0.028033,0.573274,0.925915,0.825527,1.364145,1.631153,1.324849,0.878360,0.711868,0.564442,0.533014,0.679626,0.805657,0.484088,0.241561,-0.038791,-0.180917,-0.020700,0.046072,0.152408,-0.022306,-0.187433,-0.021707,0.463891,0.584126,0.216194
1.053802,0.828851,0.738984,0.863393,0.707027,0.445148,0.233048,-0.333602,-1.233782,-1.790012,-2.089916,-2.244732,-2.100429,-2.426828,-3.090117,-2.983554,-2.531921,-2.292918,-2.234737,-2.136653,-1.555015,-1.177369,-0.624856,-0.380694,0.063794,0.293026,0.139504,0.241856,0.540260,0.766101,0.731531,0.663284,0.610760,0.550888,0.331811,0.194945
